bgcolor,name,value1,value2,value3,value4,hex,r,g,b
CCDEC8,NCS S 1510-G,17,0,20,10,#CCDEC8,204,222,200
B6E2C4,NCS S 1515-G,35,0,30,5,#B6E2C4,182,226,196
00AF72,NCS S 1565-G,90,0,78,0,#00AF72,0,175,114
B4C2B6,NCS S 2005-G,14,0,15,24,#B4C2B6,180,194,182
B3CDB6,NCS S 2010-G,25,0,25,15,#B3CDB6,179,205,182
9FD5AA,NCS S 2020-G,42,0,40,7,#9FD5AA,159,213,170
82DA99,NCS S 2030-G,58,0,55,0,#82DA99,130,218,153
67CF93,NCS S 2040-G,67,0,60,0,#67CF93,103,207,147
32BD7E,NCS S 2050-G,80,0,72,0,#32BD7E,50,189,126
00B270,NCS S 2060-G,87,0,80,0,#00B270,0,178,112
009250,NCS S 2565-G,100,0,95,10,#009250,0,146,80
8EA595,NCS S 3010-G,27,0,25,33,#8EA595,142,165,149
789E80,NCS S 3020-G,41,0,40,30,#789E80,120,158,128
5B9E6D,NCS S 3030-G,60,0,59,22,#5B9E6D,91,158,109
2AA06E,NCS S 3040-G,77,0,67,15,#2AA06E,42,160,110
00935E,NCS S 3050-G,90,0,78,15,#00935E,0,147,94
007D44,NCS S 3060-G,100,0,95,25,#007D44,0,125,68
00723E,NCS S 3560-G,100,0,95,35,#00723E,0,114,62
487D64,NCS S 4020-G,58,0,47,42,#487D64,72,125,100
388257,NCS S 4030-G,68,0,63,35,#388257,56,130,87
007144,NCS S 4040-G,80,0,75,42,#007144,0,113,68
005D30,NCS S 4050-G,95,0,90,50,#005D30,0,93,48
00552E,NCS S 4550-G,100,0,93,55,#00552E,0,85,46
436E53,NCS S 5020-G,55,0,50,52,#436E53,67,110,83
00623E,NCS S 5030-G,80,0,72,52,#00623E,0,98,62
005026,NCS S 5040-G,92,0,90,60,#005026,0,80,38
003C1C,NCS S 5540-G,100,0,98,70,#003C1C,0,60,28
124933,NCS S 6020-G,70,0,60,70,#124933,18,73,51
003B16,NCS S 6030-G,90,0,90,72,#003B16,0,59,22
002C0F,NCS S 7020-G,90,0,90,80,#002C0F,0,44,15
F6FDEF,NCS S 0505-G10Y,7,0,10,0,#F6FDEF,246,253,239
F1FBEA,NCS S 0510-G10Y,10,0,13,0,#F1FBEA,241,251,234
E7F9D7,NCS S 0520-G10Y,17,0,24,0,#E7F9D7,231,249,215
D5F4C3,NCS S 0530-G10Y,27,0,34,0,#D5F4C3,213,244,195
A9EAA0,NCS S 0550-G10Y,45,0,49,0,#A9EAA0,169,234,160
A9EAA0,NCS S 0550-G10Y,45,0,49,0,#A9EAA0,169,234,160
8ADE97,NCS S 0560-G10Y,55,0,54,0,#8ADE97,138,222,151
78D588,NCS S 0565-G10Y,60,0,60,0,#78D588,120,213,136
E6EFE0,NCS S 1005-G10Y,9,0,12,5,#E6EFE0,230,239,224
E5F9DD,NCS S 1010-G10Y,17,0,20,0,#E5F9DD,229,249,221
D2F5CB,NCS S 1020-G10Y,27,0,30,0,#D2F5CB,210,245,203
BDF0B6,NCS S 1030-G10Y,37,0,40,0,#BDF0B6,189,240,182
B7EDA9,NCS S 1040-G10Y,40,0,45,0,#B7EDA9,183,237,169
9CE492,NCS S 1050-G10Y,50,0,55,0,#9CE492,156,228,146
67CE7D,NCS S 1060-G10Y,65,0,65,0,#67CE7D,103,206,125
41C06C,NCS S 1070-G10Y,75,0,75,0,#41C06C,65,192,108
B9C5B8,NCS S 2005-G10Y,12,0,15,23,#B9C5B8,185,197,184
B3CBB4,NCS S 2010-G10Y,24,0,25,16,#B3CBB4,179,203,180
9FCD9D,NCS S 2020-G10Y,40,0,43,10,#9FCD9D,159,205,157
88CF92,NCS S 2030-G10Y,52,0,52,5,#88CF92,136,207,146
73D384,NCS S 2040-G10Y,62,0,62,0,#73D384,115,211,132
4DC471,NCS S 2050-G10Y,72,0,72,0,#4DC471,77,196,113
00B15D,NCS S 2060-G10Y,85,0,85,0,#00B15D,0,177,93
00984A,NCS S 2070-G10Y,98,0,100,5,#00984A,0,152,74
92A78F,NCS S 3010-G10Y,25,0,30,32,#92A78F,146,167,143
79A580,NCS S 3020-G10Y,45,0,45,25,#79A580,121,165,128
5F9E6C,NCS S 3030-G10Y,58,0,59,22,#5F9E6C,95,158,108
439F64,NCS S 3040-G10Y,70,0,69,17,#439F64,67,159,100
0E9155,NCS S 3050-G10Y,80,0,78,20,#0E9155,14,145,85
008240,NCS S 3060-G10Y,90,0,90,25,#008240,0,130,64
007C3F,NCS S 3065-G10Y,100,0,100,25,#007C3F,0,124,63
006331,NCS S 3560-G10Y,100,0,100,45,#006331,0,99,49
71856F,NCS S 4010-G10Y,30,0,35,47,#71856F,113,133,111
58805C,NCS S 4020-G10Y,50,0,52,42,#58805C,88,128,92
40794D,NCS S 4030-G10Y,62,0,64,42,#40794D,64,121,77
00743B,NCS S 4040-G10Y,80,0,82,40,#00743B,0,116,59
006E35,NCS S 4050-G10Y,90,0,90,40,#006E35,0,110,53
005529,NCS S 4550-G10Y,100,0,100,55,#005529,0,85,41
5E6F58,NCS S 5010-G10Y,30,0,40,58,#5E6F58,94,111,88
3D6E48,NCS S 5020-G10Y,60,0,62,50,#3D6E48,61,110,72
22663C,NCS S 5030-G10Y,71,0,71,52,#22663C,34,102,60
00541E,NCS S 5040-G10Y,90,0,97,60,#00541E,0,84,30
00441C,NCS S 5540-G10Y,90,0,90,68,#00441C,0,68,28
4C5F4C,NCS S 6010-G10Y,35,0,40,65,#4C5F4C,76,95,76
2E4F32,NCS S 6020-G10Y,55,0,60,70,#2E4F32,46,79,50
004414,NCS S 6030-G10Y,80,0,88,70,#004414,0,68,20
00300D,NCS S 6530-G10Y,90,0,100,80,#00300D,0,48,13
39513A,NCS S 7010-G10Y,45,0,50,70,#39513A,57,81,58
00341A,NCS S 7020-G10Y,72,0,72,80,#00341A,0,52,26
13280F,NCS S 8010-G10Y,50,0,70,90,#13280F,19,40,15
F8FCEE,NCS S 0505-G20Y,5,0,10,0,#F8FCEE,248,252,238
F4FCE5,NCS S 0510-G20Y,9,0,16,0,#F4FCE5,244,252,229
EBFADD,NCS S 0515-G20Y,14,0,20,0,#EBFADD,235,250,221
E6F8CF,NCS S 0520-G20Y,18,0,28,0,#E6F8CF,230,248,207
D3F2B6,NCS S 0530-G20Y,29,0,40,0,#D3F2B6,211,242,182
BEED9E,NCS S 0540-G20Y,39,0,50,0,#BEED9E,190,237,158
B0E891,NCS S 0550-G20Y,44,0,55,0,#B0E891,176,232,145
9FDE75,NCS S 0560-G20Y,50,0,65,0,#9FDE75,159,222,117
7AD366,NCS S 0570-G20Y,60,0,70,0,#7AD366,122,211,102
34B733,NCS S 0575-G20Y,75,0,90,0,#34B733,52,183,51
F4F8EB,NCS S 0804-G20Y,5,0,10,2,#F4F8EB,244,248,235
E7F1DE,NCS S 0907-G20Y,10,0,15,4,#E7F1DE,231,241,222
E8EFDF,NCS S 1005-G20Y,8,0,13,5,#E8EFDF,232,239,223
E3F0CD,NCS S 1010-G20Y,15,0,25,3,#E3F0CD,227,240,205
DEF6CA,NCS S 1015-G20Y,22,0,30,0,#DEF6CA,222,246,202
D2F3B9,NCS S 1020-G20Y,29,0,39,0,#D2F3B9,210,243,185
C8F0AE,NCS S 1030-G20Y,34,0,43,0,#C8F0AE,200,240,174
BBEC9B,NCS S 1040-G20Y,40,0,51,0,#BBEC9B,187,236,155
A0DD70,NCS S 1050-G20Y,50,0,67,0,#A0DD70,160,221,112
7DCD4B,NCS S 1060-G20Y,60,0,80,0,#7DCD4B,125,205,75
4FBD2D,NCS S 1070-G20Y,70,0,90,0,#4FBD2D,79,189,45
00AD10,NCS S 1075-G20Y,80,0,100,0,#00AD10,0,173,16
C8DABA,NCS S 1510-G20Y,20,0,28,10,#C8DABA,200,218,186
C4E3B6,NCS S 1515-G20Y,28,0,35,5,#C4E3B6,196,227,182
BAC2B5,NCS S 2005-G20Y,10,0,15,25,#BAC2B5,186,194,181
B1C6AA,NCS S 2010-G20Y,23,0,29,18,#B1C6AA,177,198,170
A6D29B,NCS S 2020-G20Y,39,0,45,8,#A6D29B,166,210,155
90CF7C,NCS S 2030-G20Y,50,0,60,5,#90CF7C,144,207,124
75C268,NCS S 2040-G20Y,58,0,68,6,#75C268,117,194,104
58C053,NCS S 2050-G20Y,68,0,78,2,#58C053,88,192,83
20AF3D,NCS S 2060-G20Y,78,0,90,2,#20AF3D,32,175,61
00A51D,NCS S 2070-G20Y,82,0,100,5,#00A51D,0,165,29
00A134,NCS S 2075-G20Y,88,0,100,5,#00A134,0,161,52
008C32,NCS S 2570-G20Y,90,0,100,20,#008C32,0,140,50
99A191,NCS S 3005-G20Y,11,0,20,40,#99A191,153,161,145
9BAA8F,NCS S 3010-G20Y,20,0,30,32,#9BAA8F,155,170,143
85A77D,NCS S 3020-G20Y,39,0,46,26,#85A77D,133,167,125
6B9761,NCS S 3030-G20Y,50,0,60,28,#6B9761,107,151,97
599651,NCS S 3040-G20Y,60,0,72,23,#599651,89,150,81
38934B,NCS S 3050-G20Y,72,0,80,20,#38934B,56,147,75
008730,NCS S 3060-G20Y,85,0,95,25,#008730,0,135,48
007529,NCS S 3560-G20Y,90,0,100,38,#007529,0,117,41
7B8479,NCS S 4005-G20Y,15,0,20,52,#7B8479,123,132,121
2A7833,NCS S 4040-G20Y,70,0,82,40,#2A7833,42,120,51
006A20,NCS S 4050-G20Y,82,0,92,47,#006A20,0,106,32
00591E,NCS S 4550-G20Y,90,0,100,58,#00591E,0,89,30
68715F,NCS S 5005-G20Y,17,0,30,60,#68715F,104,113,95
005916,NCS S 5040-G20Y,80,0,92,60,#005916,0,89,22
00480A,NCS S 5540-G20Y,80,0,98,70,#00480A,0,72,10
535C4E,NCS S 6005-G20Y,20,0,30,69,#535C4E,83,92,78
3A4436,NCS S 7005-G20Y,25,0,35,80,#3A4436,58,68,54
222C20,NCS S 8005-G20Y,30,0,40,90,#222C20,34,44,32
172016,NCS S 8505-G20Y,35,0,45,95,#172016,23,32,22
F9FCEA,NCS S 0505-G30Y,5,0,13,0,#F9FCEA,249,252,234
EDF9CF,NCS S 0520-G30Y,15,0,28,0,#EDF9CF,237,249,207
EDF9CF,NCS S 0520-G30Y,15,0,28,0,#EDF9CF,237,249,207
DDF4B7,NCS S 0530-G30Y,25,0,40,0,#DDF4B7,221,244,183
D0EF9F,NCS S 0540-G30Y,32,0,50,0,#D0EF9F,208,239,159
BDE785,NCS S 0550-G30Y,40,0,60,0,#BDE785,189,231,133
B0DE6A,NCS S 0560-G30Y,45,0,70,0,#B0DE6A,176,222,106
A1D54E,NCS S 0570-G30Y,50,0,80,0,#A1D54E,161,213,78
7CC72A,NCS S 0580-G30Y,60,0,90,0,#7CC72A,124,199,42
ECF0E4,NCS S 1005-G30Y,5,0,10,5,#ECF0E4,236,240,228
E6EFD0,NCS S 1010-G30Y,12,0,23,4,#E6EFD0,230,239,208
DBF4BA,NCS S 1020-G30Y,25,0,38,0,#DBF4BA,219,244,186
C9EE9F,NCS S 1030-G30Y,35,0,50,0,#C9EE9F,201,238,159
BDE785,NCS S 1040-G30Y,40,0,60,0,#BDE785,189,231,133
AFDE6A,NCS S 1050-G30Y,45,0,70,0,#AFDE6A,175,222,106
A1D54E,NCS S 1060-G30Y,50,0,80,0,#A1D54E,161,213,78
7CC729,NCS S 1070-G30Y,60,0,90,0,#7CC729,124,199,41
4FB800,NCS S 1080-G30Y,70,0,100,0,#4FB800,79,184,0
B9C2B4,NCS S 2005-G30Y,10,0,15,25,#B9C2B4,185,194,180
BCC8AD,NCS S 2010-G30Y,15,0,25,20,#BCC8AD,188,200,173
A7C18E,NCS S 2020-G30Y,30,0,45,17,#A7C18E,167,193,142
9ABC73,NCS S 2030-G30Y,40,0,60,14,#9ABC73,154,188,115
88BD65,NCS S 2040-G30Y,50,0,68,10,#88BD65,136,189,101
6DB32D,NCS S 2050-G30Y,60,0,90,7,#6DB32D,109,179,45
50B100,NCS S 2060-G30Y,68,0,100,7,#50B100,80,177,0
3EA400,NCS S 2070-G30Y,70,0,100,15,#3EA400,62,164,0
009F11,NCS S 2075-G30Y,80,0,100,11,#009F11,0,159,17
308C00,NCS S 2570-G30Y,70,0,100,30,#308C00,48,140,0
A3AD91,NCS S 3010-G30Y,15,0,30,32,#A3AD91,163,173,145
8EA47A,NCS S 3020-G30Y,30,0,45,30,#8EA47A,142,164,122
78985C,NCS S 3030-G30Y,42,0,62,30,#78985C,120,152,92
6A913F,NCS S 3040-G30Y,50,0,78,30,#6A913F,106,145,63
4A8617,NCS S 3050-G30Y,60,0,90,35,#4A8617,74,134,23
2C8500,NCS S 3060-G30Y,70,0,100,35,#2C8500,44,133,0
016C00,NCS S 3560-G30Y,75,0,100,50,#016C00,1,108,0
768265,NCS S 4010-G30Y,22,0,40,50,#768265,118,130,101
70845A,NCS S 4020-G30Y,33,0,52,45,#70845A,112,132,90
55793F,NCS S 4030-G30Y,50,0,70,45,#55793F,85,121,63
2A7916,NCS S 4040-G30Y,68,0,90,40,#2A7916,42,121,22
026C00,NCS S 4050-G30Y,75,0,100,50,#026C00,2,108,0
075D00,NCS S 4550-G30Y,72,0,100,60,#075D00,7,93,0
5E6C4F,NCS S 5010-G30Y,27,0,45,60,#5E6C4F,94,108,79
4F6C43,NCS S 5020-G30Y,45,0,60,55,#4F6C43,79,108,67
416224,NCS S 5030-G30Y,50,0,78,60,#416224,65,98,36
295E02,NCS S 5040-G30Y,60,0,90,60,#295E02,41,94,2
184800,NCS S 5540-G30Y,60,0,90,70,#184800,24,72,0
56624C,NCS S 6010-G30Y,25,0,40,65,#56624C,86,98,76
3C5528,NCS S 6020-G30Y,45,0,70,68,#3C5528,60,85,40
2B4912,NCS S 6030-G30Y,50,0,80,72,#2B4912,43,73,18
45553E,NCS S 7010-G30Y,33,0,45,70,#45553E,69,85,62
1D3909,NCS S 7020-G30Y,50,0,80,80,#1D3909,29,57,9
1A290C,NCS S 8010-G30Y,40,0,72,90,#1A290C,26,41,12
FAFCE7,NCS S 0505-G40Y,5,0,15,0,#FAFCE7,250,252,231
F9FCE5,NCS S 0507-G40Y,6,0,16,0,#F9FCE5,249,252,229
F6FBE1,NCS S 0510-G40Y,8,0,18,0,#F6FBE1,246,251,225
F0FAD5,NCS S 0515-G40Y,13,0,25,0,#F0FAD5,240,250,213
F1F8CB,NCS S 0520-G40Y,13,0,30,0,#F1F8CB,241,248,203
E7F5B6,NCS S 0530-G40Y,20,0,40,0,#E7F5B6,231,245,182
E0F2A1,NCS S 0540-G40Y,25,0,50,0,#E0F2A1,224,242,161
D6EC87,NCS S 0550-G40Y,30,0,60,0,#D6EC87,214,236,135
CDE66F,NCS S 0560-G40Y,35,0,70,0,#CDE66F,205,230,111
BEDD50,NCS S 0570-G40Y,40,0,80,0,#BEDD50,190,221,80
A0D02D,NCS S 0575-G40Y,50,0,90,0,#A0D02D,160,208,45
F6F8EE,NCS S 0603-G40Y,3,0,8,2,#F6F8EE,246,248,238
EDEFDB,NCS S 1005-G40Y,5,0,15,5,#EDEFDB,237,239,219
E7ECCA,NCS S 1010-G40Y,10,0,25,5,#E7ECCA,231,236,202
EAF6C1,NCS S 1015-G40Y,17,0,35,0,#EAF6C1,234,246,193
E2F3AC,NCS S 1020-G40Y,23,0,45,0,#E2F3AC,226,243,172
DAEE93,NCS S 1030-G40Y,28,0,55,0,#DAEE93,218,238,147
CBE77A,NCS S 1040-G40Y,35,0,65,0,#CBE77A,203,231,122
C0E268,NCS S 1050-G40Y,40,0,72,0,#C0E268,192,226,104
AAD32F,NCS S 1060-G40Y,47,0,90,0,#AAD32F,170,211,47
9FCE12,NCS S 1070-G40Y,50,0,95,0,#9FCE12,159,206,18
8EC800,NCS S 1075-G40Y,55,0,100,0,#8EC800,142,200,0
D6DFC0,NCS S 1510-G40Y,13,0,25,10,#D6DFC0,214,223,192
CFDBA9,NCS S 1515-G40Y,18,0,38,10,#CFDBA9,207,219,169
BEC3B5,NCS S 2005-G40Y,7,0,15,25,#BEC3B5,190,195,181
BFC9AD,NCS S 2010-G40Y,13,0,25,20,#BFC9AD,191,201,173
B4C28B,NCS S 2020-G40Y,22,0,46,19,#B4C28B,180,194,139
A4BE6F,NCS S 2030-G40Y,35,0,62,15,#A4BE6F,164,190,111
99B75E,NCS S 2040-G40Y,40,0,70,15,#99B75E,153,183,94
8DB048,NCS S 2050-G40Y,45,0,80,15,#8DB048,141,176,72
73B400,NCS S 2060-G40Y,58,0,100,12,#73B400,115,180,0
68AD00,NCS S 2070-G40Y,60,0,100,15,#68AD00,104,173,0
9EA88C,NCS S 3010-G40Y,15,0,30,35,#9EA88C,158,168,140
8EA372,NCS S 3020-G40Y,30,0,50,30,#8EA372,142,163,114
869D5D,NCS S 3030-G40Y,35,0,62,30,#869D5D,134,157,93
7B9444,NCS S 3040-G40Y,40,0,75,32,#7B9444,123,148,68
628611,NCS S 3050-G40Y,48,0,90,40,#628611,98,134,17
508600,NCS S 3060-G40Y,58,0,100,40,#508600,80,134,0
467F00,NCS S 3065-G40Y,60,0,100,43,#467F00,70,127,0
2F7100,NCS S 3560-G40Y,65,0,100,50,#2F7100,47,113,0
4B7005,NCS S 4040-G40Y,50,0,90,52,#4B7005,75,112,5
376B00,NCS S 4050-G40Y,60,0,100,55,#376B00,55,107,0
336600,NCS S 4550-G40Y,60,0,100,60,#336600,51,102,0
395C00,NCS S 5040-G40Y,50,0,90,63,#395C00,57,92,0
244E00,NCS S 5540-G40Y,58,0,100,70,#244E00,36,78,0
FCFCE7,NCS S 0505-G50Y,3,0,15,0,#FCFCE7,252,252,231
FBFBE3,NCS S 0510-G50Y,4,0,17,0,#FBFBE3,251,251,227
F6F9CB,NCS S 0520-G50Y,10,0,30,0,#F6F9CB,246,249,203
EFF5B7,NCS S 0530-G50Y,15,0,40,0,#EFF5B7,239,245,183
E2EF84,NCS S 0550-G50Y,25,0,62,0,#E2EF84,226,239,132
E2EF84,NCS S 0550-G50Y,25,0,62,0,#E2EF84,226,239,132
D7E86A,NCS S 0560-G50Y,30,0,72,0,#D7E86A,215,232,106
CBE04C,NCS S 0565-G50Y,35,0,82,0,#CBE04C,203,224,76
EDEFD8,NCS S 1005-G50Y,5,0,17,5,#EDEFD8,237,239,216
EBEDCA,NCS S 1010-G50Y,8,0,26,5,#EBEDCA,235,237,202
F0F6B3,NCS S 1020-G50Y,15,0,42,0,#F0F6B3,240,246,179
E1EE88,NCS S 1030-G50Y,25,0,60,0,#E1EE88,225,238,136
DCEA6E,NCS S 1040-G50Y,28,0,70,0,#DCEA6E,220,234,110
D2E351,NCS S 1050-G50Y,32,0,80,0,#D2E351,210,227,81
C5DA31,NCS S 1060-G50Y,37,0,90,0,#C5DA31,197,218,49
ADCF00,NCS S 1070-G50Y,45,0,100,0,#ADCF00,173,207,0
9AC800,NCS S 1075-G50Y,50,0,100,3,#9AC800,154,200,0
C1C4B2,NCS S 2005-G50Y,5,0,17,25,#C1C4B2,193,196,178
C3C9AC,NCS S 2010-G50Y,10,0,25,21,#C3C9AC,195,201,172
B1BF8A,NCS S 2020-G50Y,22,0,45,20,#B1BF8A,177,191,138
AEBD71,NCS S 2030-G50Y,27,0,60,18,#AEBD71,174,189,113
A6B65B,NCS S 2040-G50Y,30,0,70,19,#A6B65B,166,182,91
91B02A,NCS S 2050-G50Y,43,0,90,16,#91B02A,145,176,42
8CB311,NCS S 2060-G50Y,47,0,95,15,#8CB311,140,179,17
79B100,NCS S 2070-G50Y,55,0,100,15,#79B100,121,177,0
A0A492,NCS S 3005-G50Y,6,0,20,40,#A0A492,160,164,146
9CA17E,NCS S 3010-G50Y,12,0,37,38,#9CA17E,156,161,126
9AA574,NCS S 3020-G50Y,20,0,47,33,#9AA574,154,165,116
8B984A,NCS S 3030-G50Y,28,0,70,35,#8B984A,139,152,74
86983A,NCS S 3040-G50Y,35,0,80,32,#86983A,134,152,58
778C13,NCS S 3050-G50Y,37,0,90,40,#778C13,119,140,19
698C00,NCS S 3060-G50Y,48,0,100,40,#698C00,105,140,0
5F8A00,NCS S 3065-G50Y,52,0,100,40,#5F8A00,95,138,0
517400,NCS S 3560-G50Y,50,0,100,53,#517400,81,116,0
85887A,NCS S 4005-G50Y,6,0,20,52,#85887A,133,136,122
81876C,NCS S 4010-G50Y,13,0,35,50,#81876C,129,135,108
7C865B,NCS S 4020-G50Y,20,0,50,48,#7C865B,124,134,91
6C7E3B,NCS S 4030-G50Y,35,0,72,47,#6C7E3B,108,126,59
607725,NCS S 4040-G50Y,40,0,82,50,#607725,96,119,37
486D00,NCS S 4050-G50Y,50,0,95,55,#486D00,72,109,0
486A00,NCS S 4550-G50Y,50,0,100,58,#486A00,72,106,0
757766,NCS S 5005-G50Y,5,0,25,60,#757766,117,119,102
70745C,NCS S 5010-G50Y,10,0,35,60,#70745C,112,116,92
666D3E,NCS S 5020-G50Y,20,0,60,60,#666D3E,102,109,62
5C6931,NCS S 5030-G50Y,30,0,70,60,#5C6931,92,105,49
446100,NCS S 5040-G50Y,45,0,90,62,#446100,68,97,0
3A5000,NCS S 5540-G50Y,40,0,90,70,#3A5000,58,80,0
5B5E51,NCS S 6005-G50Y,8,0,25,70,#5B5E51,91,94,81
5A5D48,NCS S 6010-G50Y,10,0,36,70,#5A5D48,90,93,72
52592B,NCS S 6020-G50Y,20,0,65,70,#52592B,82,89,43
3D4D11,NCS S 6030-G50Y,35,0,80,72,#3D4D11,61,77,17
213800,NCS S 6530-G50Y,45,0,90,80,#213800,33,56,0
3F4232,NCS S 7005-G50Y,10,0,35,82,#3F4232,63,66,50
51573C,NCS S 7010-G50Y,15,0,45,72,#51573C,81,87,60
303B16,NCS S 7020-G50Y,30,0,70,82,#303B16,48,59,22
2A2D1B,NCS S 8005-G50Y,15,0,50,90,#2A2D1B,42,45,27
252C0E,NCS S 8010-G50Y,20,0,70,90,#252C0E,37,44,14
FDFBE6,NCS S 0505-G60Y,2,0,15,0,#FDFBE6,253,251,230
FCFBE1,NCS S 0510-G60Y,3,0,18,0,#FCFBE1,252,251,225
FAF9D8,NCS S 0515-G60Y,6,0,25,0,#FAF9D8,250,249,216
F8F8CB,NCS S 0520-G60Y,8,0,30,0,#F8F8CB,248,248,203
F0F4AC,NCS S 0530-G60Y,15,0,45,0,#F0F4AC,240,244,172
EBF187,NCS S 0540-G60Y,20,0,60,0,#EBF187,235,241,135
E8EA6A,NCS S 0550-G60Y,20,0,70,0,#E8EA6A,232,234,106
DFE550,NCS S 0560-G60Y,25,0,80,0,#DFE550,223,229,80
D3DD2F,NCS S 0570-G60Y,30,0,90,0,#D3DD2F,211,221,47
C6D600,NCS S 0575-G60Y,35,0,100,0,#C6D600,198,214,0
F8F8EB,NCS S 0804-G60Y,2,0,10,2,#F8F8EB,248,248,235
F2F4DE,NCS S 0907-G60Y,5,0,16,3,#F2F4DE,242,244,222
EFF0DD,NCS S 1005-G60Y,4,0,14,5,#EFF0DD,239,240,221
F2F3C1,NCS S 1010-G60Y,9,0,33,2,#F2F3C1,242,243,193
EEEEB1,NCS S 1015-G60Y,10,0,40,3,#EEEEB1,238,238,177
F0F2AD,NCS S 1020-G60Y,13,0,44,1,#F0F2AD,240,242,173
EBF28D,NCS S 1030-G60Y,20,0,58,0,#EBF28D,235,242,141
E1EB6D,NCS S 1040-G60Y,25,0,70,0,#E1EB6D,225,235,109
DFE656,NCS S 1050-G60Y,25,0,78,0,#DFE656,223,230,86
D2DD30,NCS S 1060-G60Y,31,0,90,0,#D2DD30,210,221,48
C8D700,NCS S 1070-G60Y,34,0,98,0,#C8D700,200,215,0
C2D500,NCS S 1075-G60Y,37,0,100,0,#C2D500,194,213,0
DCE0B8,NCS S 1510-G60Y,10,0,30,10,#DCE0B8,220,224,184
D5DDA6,NCS S 1515-G60Y,15,0,40,10,#D5DDA6,213,221,166
C0C3AD,NCS S 2005-G60Y,6,0,20,25,#C0C3AD,192,195,173
BDC29F,NCS S 2010-G60Y,10,0,30,24,#BDC29F,189,194,159
B9C38B,NCS S 2020-G60Y,18,0,45,20,#B9C38B,185,195,139
B7BF6F,NCS S 2030-G60Y,20,0,60,20,#B7BF6F,183,191,111
A8B656,NCS S 2040-G60Y,28,0,72,20,#A8B656,168,182,86
A8B344,NCS S 2050-G60Y,28,0,80,20,#A8B344,168,179,68
A1B126,NCS S 2060-G60Y,33,0,90,20,#A1B126,161,177,38
9CB500,NCS S 2070-G60Y,40,0,100,20,#9CB500,156,181,0
9FA583,NCS S 3010-G60Y,12,0,35,36,#9FA583,159,165,131
9AA26D,NCS S 3020-G60Y,17,0,50,35,#9AA26D,154,162,109
909A4B,NCS S 3030-G60Y,25,0,70,35,#909A4B,144,154,75
8C9837,NCS S 3040-G60Y,28,0,80,35,#8C9837,140,152,55
829013,NCS S 3050-G60Y,30,0,90,40,#829013,130,144,19
798C00,NCS S 3060-G60Y,35,0,95,42,#798C00,121,140,0
798A00,NCS S 3065-G60Y,35,0,100,45,#798A00,121,138,0
647B00,NCS S 3560-G60Y,40,0,100,52,#647B00,100,123,0
707A32,NCS S 4040-G60Y,25,0,75,52,#707A32,112,122,50
6B7206,NCS S 4050-G60Y,22,0,90,58,#6B7206,107,114,6
657200,NCS S 4550-G60Y,30,0,100,60,#657200,101,114,0
565D00,NCS S 5040-G60Y,20,0,90,68,#565D00,86,93,0
494E00,NCS S 5540-G60Y,20,0,100,75,#494E00,73,78,0
FDFBE3,NCS S 0505-G70Y,2,0,17,0,#FDFBE3,253,251,227
FEFBDE,NCS S 0510-G70Y,2,0,20,0,#FEFBDE,254,251,222
F7F39E,NCS S 0530-G70Y,10,0,50,0,#F7F39E,247,243,158
F7F39E,NCS S 0530-G70Y,10,0,50,0,#F7F39E,247,243,158
F4EF87,NCS S 0540-G70Y,12,0,60,0,#F4EF87,244,239,135
EFEB69,NCS S 0550-G70Y,15,0,70,0,#EFEB69,239,235,105
E7E44D,NCS S 0560-G70Y,19,0,80,0,#E7E44D,231,228,77
E0E029,NCS S 0570-G70Y,22,0,90,0,#E0E029,224,224,41
D9DA00,NCS S 0575-G70Y,25,0,100,0,#D9DA00,217,218,0
F5F4E3,NCS S 1005-G70Y,2,0,12,4,#F5F4E3,245,244,227
F4F3C5,NCS S 1010-G70Y,7,0,31,2,#F4F3C5,244,243,197
F1F0A7,NCS S 1020-G70Y,10,0,45,2,#F1F0A7,241,240,167
E9EB85,NCS S 1030-G70Y,17,0,60,2,#E9EB85,233,235,133
E3E669,NCS S 1040-G70Y,20,0,70,2,#E3E669,227,230,105
E5E44D,NCS S 1050-G70Y,20,0,80,0,#E5E44D,229,228,77
CFD42D,NCS S 1060-G70Y,25,0,90,5,#CFD42D,207,212,45
CDD30F,NCS S 1070-G70Y,26,0,95,5,#CDD30F,205,211,15
CDD400,NCS S 1075-G70Y,27,0,100,5,#CDD400,205,212,0
C4C6B5,NCS S 2005-G70Y,3,0,15,25,#C4C6B5,196,198,181
BFC19E,NCS S 2010-G70Y,7,0,30,25,#BFC19E,191,193,158
C0C188,NCS S 2020-G70Y,10,0,45,23,#C0C188,192,193,136
BBBE6D,NCS S 2030-G70Y,15,0,60,22,#BBBE6D,187,190,109
B8B94E,NCS S 2040-G70Y,16,0,74,22,#B8B94E,184,185,78
A8AF34,NCS S 2050-G70Y,25,0,85,23,#A8AF34,168,175,52
AEB400,NCS S 2060-G70Y,24,0,95,22,#AEB400,174,180,0
A6AA00,NCS S 2070-G70Y,23,0,100,30,#A6AA00,166,170,0
A5A685,NCS S 3010-G70Y,5,0,32,38,#A5A685,165,166,133
A4A672,NCS S 3020-G70Y,10,0,47,35,#A4A672,164,166,114
9A9C48,NCS S 3030-G70Y,15,0,70,37,#9A9C48,154,156,72
